antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule
"deposit_type=Non Refund, adr=50-100, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO",0.08092446657303135,0.3374151605116862,0.07532316801372571,0.9307836208688424,2.758570834390843,1.0,0.048018026135663756,9.572659647982833,0.6936246536900412,0.21959053573617757,0.8955358242355643,0.5770097470729216,"deposit_type=Non Refund, adr=50-100, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, adr=50-100, is_repeated_guest=NewGuest → is_canceled=Canceled, distribution_channel=TA/TO"
"adr=50-100, deposit_type=Non Refund, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO, is_repeated_guest=NewGuest",0.07082362637824745,0.33432014869513293,0.06528961068451905,0.9218620116375728,2.757422833280145,1.0,0.04161184538261482,8.519285756593142,0.6859220099652047,0.192110668415452,0.8826192677917756,0.5585763480743271,"adr=50-100, deposit_type=Non Refund, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO, is_repeated_guest=NewGuest","adr=50-100, deposit_type=Non Refund, customer_type=Transient, total_of_special_requests=0_req → is_canceled=Canceled, distribution_channel=TA/TO, is_repeated_guest=NewGuest"
"adr=50-100, deposit_type=Non Refund, customer_type=Transient","is_canceled=Canceled, distribution_channel=TA/TO, is_repeated_guest=NewGuest",0.07082362637824745,0.33432014869513293,0.06528961068451905,0.9218620116375728,2.757422833280145,1.0,0.04161184538261482,8.519285756593142,0.6859220099652047,0.192110668415452,0.8826192677917756,0.5585763480743271,"adr=50-100, deposit_type=Non Refund, customer_type=Transient","is_canceled=Canceled, distribution_channel=TA/TO, is_repeated_guest=NewGuest","adr=50-100, deposit_type=Non Refund, customer_type=Transient → is_canceled=Canceled, distribution_channel=TA/TO, is_repeated_guest=NewGuest"
"deposit_type=Non Refund, adr=50-100, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO",0.08137862591567775,0.3374151605116862,0.07566799269980909,0.9298263745349318,2.7557338358029346,1.0,0.04820961057425022,9.442077918834938,0.6935613190969051,0.2205255159566646,0.894091109118554,0.5770421037409572,"deposit_type=Non Refund, adr=50-100, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, adr=50-100, total_of_special_requests=0_req → is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, adr=50-100","is_canceled=Canceled, distribution_channel=TA/TO",0.0813870362738749,0.3374151605116862,0.07566799269980909,0.9297302883124936,2.7554490642998033,1.0,0.04820677279188916,9.429166899600615,0.6935268432332494,0.2205201107870291,0.8939460918819502,0.5769940606297381,"deposit_type=Non Refund, adr=50-100","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, adr=50-100 → is_canceled=Canceled, distribution_channel=TA/TO"
"is_repeated_guest=NewGuest, lead_time=180d+, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, adr=50-100",0.10652559692517305,0.18194968923726462,0.05338895383554386,0.5011842728564662,2.754521180868387,1.0,0.03400665457919451,1.6399850009687886,0.7129029046511447,0.22710360618202635,0.3902383257107414,0.39730564294575177,"is_repeated_guest=NewGuest, lead_time=180d+, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, adr=50-100","is_repeated_guest=NewGuest, lead_time=180d+, hotel=City Hotel, meal=BB, distribution_channel=TA/TO → is_canceled=Canceled, adr=50-100"
"deposit_type=Non Refund, total_of_special_requests=0_req, is_repeated_guest=NewGuest, customer_type=Transient, adr=50-100","is_canceled=Canceled, distribution_channel=TA/TO",0.07036946703560104,0.3374151605116862,0.06528961068451905,0.9278116409704793,2.749762753882972,1.0,0.04154588566957992,9.178555218540934,0.6845001747526996,0.19062937406379687,0.8910503912445858,0.5606554902177854,"deposit_type=Non Refund, total_of_special_requests=0_req, is_repeated_guest=NewGuest, customer_type=Transient, adr=50-100","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, total_of_special_requests=0_req, is_repeated_guest=NewGuest, customer_type=Transient, adr=50-100 → is_canceled=Canceled, distribution_channel=TA/TO"
"adr=50-100, deposit_type=Non Refund, customer_type=Transient, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO",0.07036946703560104,0.3374151605116862,0.06528961068451905,0.9278116409704793,2.749762753882972,1.0,0.04154588566957992,9.178555218540934,0.6845001747526996,0.19062937406379687,0.8910503912445858,0.5606554902177854,"adr=50-100, deposit_type=Non Refund, customer_type=Transient, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO","adr=50-100, deposit_type=Non Refund, customer_type=Transient, is_repeated_guest=NewGuest → is_canceled=Canceled, distribution_channel=TA/TO"
"adr=50-100, deposit_type=Non Refund, customer_type=Transient","is_canceled=Canceled, distribution_channel=TA/TO",0.07082362637824745,0.3374151605116862,0.06563443537060243,0.9267307920674503,2.7465594333760044,1.0,0.04173747010816638,9.043155483518776,0.6843782661168951,0.19157501963864884,0.8894191301009357,0.5606260456012617,"adr=50-100, deposit_type=Non Refund, customer_type=Transient","is_canceled=Canceled, distribution_channel=TA/TO","adr=50-100, deposit_type=Non Refund, customer_type=Transient → is_canceled=Canceled, distribution_channel=TA/TO"
"adr=50-100, deposit_type=Non Refund, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO",0.07082362637824745,0.3374151605116862,0.06563443537060243,0.9267307920674503,2.7465594333760044,1.0,0.04173747010816638,9.043155483518776,0.6843782661168951,0.19157501963864884,0.8894191301009357,0.5606260456012617,"adr=50-100, deposit_type=Non Refund, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO","adr=50-100, deposit_type=Non Refund, customer_type=Transient, total_of_special_requests=0_req → is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO",0.077122984667917,0.3374151605116862,0.07134506858647109,0.925081788440567,2.741672268186442,1.0,0.04532260433560556,8.844109138439347,0.6883464354553162,0.20788609518208107,0.8869303867301142,0.5682638683721816,"deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, is_repeated_guest=NewGuest → is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, market_segment=Groups, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO",0.07713139502611416,0.3374151605116862,0.07134506858647109,0.9249809181114382,2.741373317988188,1.0,0.04531976655324451,8.832217388004835,0.6883096087479477,0.20788100080868477,0.8867781491250301,0.5682134332076172,"deposit_type=Non Refund, market_segment=Groups, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, market_segment=Groups, is_repeated_guest=NewGuest → is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, market_segment=Groups, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO",0.07713139502611416,0.3374151605116862,0.07134506858647109,0.9249809181114382,2.741373317988188,1.0,0.04531976655324451,8.832217388004835,0.6883096087479477,0.20788100080868477,0.8867781491250301,0.5682134332076172,"deposit_type=Non Refund, market_segment=Groups, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, market_segment=Groups, total_of_special_requests=0_req → is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, market_segment=Groups","is_canceled=Canceled, distribution_channel=TA/TO",0.07713980538431132,0.3374151605116862,0.07134506858647109,0.9248800697775837,2.7410744329775043,1.0,0.04531692877088345,8.820360156439474,0.6882727813693488,0.20787590668496372,0.8866259447161088,0.56816300904069,"deposit_type=Non Refund, market_segment=Groups","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, market_segment=Groups → is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, total_of_special_requests=0_req, is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, distribution_channel=TA/TO",0.06698009268214733,0.3374151605116862,0.06181613274909378,0.9229030637870417,2.7352151645689835,1.0,0.03921603402565942,8.59417860209272,0.6799405288495235,0.18044337515036948,0.8836421668318022,0.5530540145077435,"deposit_type=Non Refund, total_of_special_requests=0_req, is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, total_of_special_requests=0_req, is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient → is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, distribution_channel=TA/TO",0.06698009268214733,0.3374151605116862,0.06181613274909378,0.9229030637870417,2.7352151645689835,1.0,0.03921603402565942,8.59417860209272,0.6799405288495235,0.18044337515036948,0.8836421668318022,0.5530540145077435,"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, market_segment=Groups, customer_type=Transient → is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO",0.06698009268214733,0.3374151605116862,0.06181613274909378,0.9229030637870417,2.7352151645689835,1.0,0.03921603402565942,8.59417860209272,0.6799405288495235,0.18044337515036948,0.8836421668318022,0.5530540145077435,"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, total_of_special_requests=0_req → is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO",0.06698009268214733,0.3374151605116862,0.06181613274909378,0.9229030637870417,2.7352151645689835,1.0,0.03921603402565942,8.59417860209272,0.6799405288495235,0.18044337515036948,0.8836421668318022,0.5530540145077435,"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, is_repeated_guest=NewGuest → is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, meal=BB, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, is_repeated_guest=NewGuest",0.05663535209964592,0.36673366918697065,0.05663535209964592,1.0,2.726774452471047,1.0,0.035865261618446775,inf,0.6712847807287349,0.15443183121201698,1.0,0.5772159156060085,"deposit_type=Non Refund, meal=BB, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, is_repeated_guest=NewGuest","deposit_type=Non Refund, meal=BB, market_segment=Groups, customer_type=Transient → is_canceled=Canceled, is_repeated_guest=NewGuest"
"deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, hotel=City Hotel, distribution_channel=TA/TO","is_canceled=Canceled, is_repeated_guest=NewGuest",0.05370854744703577,0.36673366918697065,0.05370854744703577,1.0,2.726774452471047,1.0,0.03401181477508183,inf,0.6692085499711149,0.1464510950579062,1.0,0.5732255475289532,"deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, hotel=City Hotel, distribution_channel=TA/TO","is_canceled=Canceled, is_repeated_guest=NewGuest","deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, hotel=City Hotel, distribution_channel=TA/TO → is_canceled=Canceled, is_repeated_guest=NewGuest"
"deposit_type=Non Refund, distribution_channel=TA/TO, market_segment=Groups, hotel=City Hotel","is_canceled=Canceled, is_repeated_guest=NewGuest",0.06311132791145575,0.36673366918697065,0.06311132791145575,1.0,2.726774452471047,1.0,0.03996627905922551,inf,0.6759248453728556,0.17209035661048047,1.0,0.5860451783052403,"deposit_type=Non Refund, distribution_channel=TA/TO, market_segment=Groups, hotel=City Hotel","is_canceled=Canceled, is_repeated_guest=NewGuest","deposit_type=Non Refund, distribution_channel=TA/TO, market_segment=Groups, hotel=City Hotel → is_canceled=Canceled, is_repeated_guest=NewGuest"
"deposit_type=Non Refund, lead_time=180d+, customer_type=Transient","is_canceled=Canceled, is_repeated_guest=NewGuest",0.051252722853466326,0.36673366918697065,0.051252722853466326,1.0,2.726774452471047,1.0,0.03245662374559172,inf,0.6674763090942939,0.13975461529641095,1.0,0.5698773076482054,"deposit_type=Non Refund, lead_time=180d+, customer_type=Transient","is_canceled=Canceled, is_repeated_guest=NewGuest","deposit_type=Non Refund, lead_time=180d+, customer_type=Transient → is_canceled=Canceled, is_repeated_guest=NewGuest"
"deposit_type=Non Refund, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, is_repeated_guest=NewGuest",0.06181613274909378,0.36673366918697065,0.06181613274909378,1.0,2.726774452471047,1.0,0.03914607557106976,inf,0.6749917078287062,0.16855865153078778,1.0,0.5842793257653939,"deposit_type=Non Refund, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, is_repeated_guest=NewGuest","deposit_type=Non Refund, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient → is_canceled=Canceled, is_repeated_guest=NewGuest"
"deposit_type=Non Refund, lead_time=180d+, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, is_repeated_guest=NewGuest",0.051252722853466326,0.36673366918697065,0.051252722853466326,1.0,2.726774452471047,1.0,0.03245662374559172,inf,0.6674763090942939,0.13975461529641095,1.0,0.5698773076482054,"deposit_type=Non Refund, lead_time=180d+, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, is_repeated_guest=NewGuest","deposit_type=Non Refund, lead_time=180d+, customer_type=Transient, total_of_special_requests=0_req → is_canceled=Canceled, is_repeated_guest=NewGuest"
"deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, is_repeated_guest=NewGuest",0.05026871094439912,0.36673366918697065,0.05026871094439912,1.0,2.726774452471047,1.0,0.031833482134460404,inf,0.6667847401792356,0.13707143676183925,1.0,0.5685357183809197,"deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, is_repeated_guest=NewGuest","deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, hotel=City Hotel, meal=BB, distribution_channel=TA/TO → is_canceled=Canceled, is_repeated_guest=NewGuest"
